"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
4 Jan 2023 04:55:48.000,22.090,80.550,503.452484,0.063059,-0.013680,0.011294
4 Jan 2023 04:55:51.000,22.279,80.509,503.486485,0.063055,-0.013705,0.011373
4 Jan 2023 04:55:54.000,22.468,80.468,503.520721,0.063052,-0.013731,0.011451
4 Jan 2023 04:55:57.000,22.658,80.426,503.555189,0.063048,-0.013757,0.011528
4 Jan 2023 04:56:00.000,22.847,80.385,503.589888,0.063045,-0.013783,0.011605
4 Jan 2023 04:56:03.000,23.036,80.344,503.624816,0.063041,-0.013810,0.011681
4 Jan 2023 04:56:06.000,23.225,80.302,503.659971,0.063038,-0.013837,0.011756
4 Jan 2023 04:56:09.000,23.414,80.261,503.695352,0.063034,-0.013864,0.011831
4 Jan 2023 04:56:12.000,23.603,80.219,503.730957,0.063031,-0.013891,0.011905
4 Jan 2023 04:56:15.000,23.792,80.177,503.766783,0.063027,-0.013919,0.011979
4 Jan 2023 04:56:18.000,23.981,80.136,503.802829,0.063023,-0.013948,0.012052
4 Jan 2023 04:56:21.000,24.170,80.094,503.839093,0.063020,-0.013976,0.012124
4 Jan 2023 04:56:24.000,24.359,80.052,503.875573,0.063016,-0.014005,0.012196
4 Jan 2023 04:56:27.000,24.549,80.010,503.912266,0.063012,-0.014034,0.012267
4 Jan 2023 04:56:30.000,24.738,79.968,503.949172,0.063008,-0.014064,0.012337
4 Jan 2023 04:56:33.000,24.927,79.925,503.986289,0.063004,-0.014094,0.012407
4 Jan 2023 04:56:36.000,25.116,79.883,504.023613,0.063000,-0.014124,0.012476
4 Jan 2023 04:56:39.000,25.305,79.841,504.061143,0.062997,-0.014155,0.012544
4 Jan 2023 04:56:42.000,25.494,79.798,504.098878,0.062993,-0.014186,0.012612
4 Jan 2023 04:56:45.000,25.683,79.755,504.136815,0.062989,-0.014217,0.012679
4 Jan 2023 04:56:48.000,25.871,79.713,504.174953,0.062985,-0.014249,0.012746
4 Jan 2023 04:56:51.000,26.060,79.670,504.213288,0.062981,-0.014281,0.012811
4 Jan 2023 04:56:54.000,26.249,79.627,504.251820,0.062976,-0.014314,0.012876
4 Jan 2023 04:56:57.000,26.438,79.584,504.290546,0.062972,-0.014347,0.012941
4 Jan 2023 04:57:00.000,26.627,79.541,504.329465,0.062968,-0.014380,0.013005
4 Jan 2023 04:57:03.000,26.816,79.498,504.368573,0.062964,-0.014414,0.013068
4 Jan 2023 04:57:06.000,27.005,79.455,504.407870,0.062960,-0.014448,0.013130
4 Jan 2023 04:57:09.000,27.194,79.411,504.447352,0.062956,-0.014482,0.013192
4 Jan 2023 04:57:12.000,27.383,79.368,504.487019,0.062951,-0.014517,0.013253
4 Jan 2023 04:57:15.000,27.572,79.324,504.526867,0.062947,-0.014552,0.013313
4 Jan 2023 04:57:18.000,27.760,79.280,504.566895,0.062943,-0.014588,0.013372
4 Jan 2023 04:57:21.000,27.949,79.236,504.607101,0.062938,-0.014624,0.013431
4 Jan 2023 04:57:24.000,28.138,79.193,504.647482,0.062934,-0.014660,0.013489
4 Jan 2023 04:57:27.000,28.327,79.149,504.688037,0.062929,-0.014697,0.013547
4 Jan 2023 04:57:30.000,28.516,79.104,504.728763,0.062925,-0.014734,0.013604
4 Jan 2023 04:57:33.000,28.704,79.060,504.769658,0.062920,-0.014772,0.013660
4 Jan 2023 04:57:36.000,28.893,79.016,504.810720,0.062916,-0.014810,0.013715
4 Jan 2023 04:57:39.000,29.082,78.971,504.851947,0.062911,-0.014849,0.013770
4 Jan 2023 04:57:42.000,29.271,78.927,504.893336,0.062906,-0.014888,0.013823
4 Jan 2023 04:57:45.000,29.459,78.882,504.934886,0.062902,-0.014927,0.013877
4 Jan 2023 04:57:48.000,29.648,78.837,504.976595,0.062897,-0.014967,0.013929
4 Jan 2023 04:57:51.000,29.837,78.792,505.018459,0.062892,-0.015007,0.013981
4 Jan 2023 04:57:54.000,30.025,78.747,505.060478,0.062887,-0.015048,0.014032
4 Jan 2023 04:57:57.000,30.214,78.702,505.102648,0.062883,-0.015089,0.014082
4 Jan 2023 04:58:00.000,30.403,78.657,505.144968,0.062878,-0.015131,0.014131
4 Jan 2023 04:58:03.000,30.591,78.611,505.187435,0.062873,-0.015173,0.014180
4 Jan 2023 04:58:06.000,30.780,78.565,505.230047,0.062868,-0.015216,0.014228
4 Jan 2023 04:58:09.000,30.968,78.520,505.272802,0.062863,-0.015259,0.014275
4 Jan 2023 04:58:12.000,31.157,78.474,505.315698,0.062858,-0.015303,0.014322
4 Jan 2023 04:58:15.000,31.346,78.428,505.358732,0.062853,-0.015347,0.014368
4 Jan 2023 04:58:18.000,31.534,78.382,505.401903,0.062848,-0.015392,0.014413
4 Jan 2023 04:58:21.000,31.723,78.336,505.445207,0.062842,-0.015437,0.014457
4 Jan 2023 04:58:24.000,31.911,78.289,505.488643,0.062837,-0.015483,0.014500
4 Jan 2023 04:58:27.000,32.100,78.243,505.532208,0.062832,-0.015529,0.014543
4 Jan 2023 04:58:30.000,32.288,78.196,505.575901,0.062827,-0.015576,0.014585
4 Jan 2023 04:58:33.000,32.477,78.149,505.619719,0.062821,-0.015623,0.014626
4 Jan 2023 04:58:36.000,32.665,78.102,505.663659,0.062816,-0.015671,0.014667
4 Jan 2023 04:58:39.000,32.854,78.055,505.707719,0.062811,-0.015719,0.014707
4 Jan 2023 04:58:42.000,33.042,78.008,505.751897,0.062805,-0.015768,0.014746
4 Jan 2023 04:58:45.000,33.230,77.961,505.796191,0.062800,-0.015818,0.014784
4 Jan 2023 04:58:48.000,33.419,77.913,505.840599,0.062794,-0.015868,0.014821
4 Jan 2023 04:58:51.000,33.607,77.865,505.885118,0.062789,-0.015918,0.014858
4 Jan 2023 04:58:54.000,33.796,77.818,505.929745,0.062783,-0.015970,0.014894
4 Jan 2023 04:58:57.000,33.984,77.770,505.974479,0.062777,-0.016021,0.014929
4 Jan 2023 04:59:00.000,34.172,77.721,506.019317,0.062772,-0.016074,0.014963
4 Jan 2023 04:59:03.000,34.361,77.673,506.064257,0.062766,-0.016127,0.014997
4 Jan 2023 04:59:06.000,34.549,77.625,506.109296,0.062760,-0.016181,0.015029
4 Jan 2023 04:59:09.000,34.737,77.576,506.154433,0.062754,-0.016235,0.015061
4 Jan 2023 04:59:12.000,34.925,77.527,506.199664,0.062748,-0.016290,0.015093
4 Jan 2023 04:59:15.000,35.114,77.478,506.244988,0.062742,-0.016345,0.015123
4 Jan 2023 04:59:18.000,35.302,77.429,506.290402,0.062736,-0.016401,0.015153
4 Jan 2023 04:59:21.000,35.490,77.380,506.335904,0.062730,-0.016458,0.015182
4 Jan 2023 04:59:24.000,35.678,77.330,506.381491,0.062724,-0.016515,0.015210
4 Jan 2023 04:59:25.997,35.803,77.297,506.411879,0.062720,-0.016554,0.015228
5 Jan 2023 04:33:22.845,19.914,86.481,503.340099,0.063090,-0.013408,0.009795
5 Jan 2023 04:33:25.000,20.050,86.452,503.361276,0.063088,-0.013424,0.009856
5 Jan 2023 04:33:28.000,20.239,86.412,503.390968,0.063085,-0.013446,0.009939
5 Jan 2023 04:33:31.000,20.429,86.372,503.420911,0.063082,-0.013469,0.010022
5 Jan 2023 04:33:34.000,20.618,86.331,503.451102,0.063079,-0.013491,0.010105
5 Jan 2023 04:33:37.000,20.807,86.291,503.481541,0.063076,-0.013514,0.010187
5 Jan 2023 04:33:40.000,20.996,86.250,503.512224,0.063073,-0.013538,0.010268
5 Jan 2023 04:33:43.000,21.186,86.210,503.543150,0.063070,-0.013561,0.010349
5 Jan 2023 04:33:46.000,21.375,86.169,503.574319,0.063066,-0.013585,0.010430
5 Jan 2023 04:33:49.000,21.564,86.128,503.605727,0.063063,-0.013610,0.010509
5 Jan 2023 04:33:52.000,21.753,86.087,503.637374,0.063060,-0.013634,0.010588
5 Jan 2023 04:33:55.000,21.942,86.046,503.669257,0.063057,-0.013659,0.010667
5 Jan 2023 04:33:58.000,22.131,86.005,503.701375,0.063053,-0.013684,0.010745
5 Jan 2023 04:34:01.000,22.321,85.964,503.733726,0.063050,-0.013710,0.010822
5 Jan 2023 04:34:04.000,22.510,85.923,503.766309,0.063047,-0.013735,0.010899
5 Jan 2023 04:34:07.000,22.699,85.882,503.799121,0.063043,-0.013761,0.010975
5 Jan 2023 04:34:10.000,22.888,85.840,503.832160,0.063040,-0.013788,0.011051
5 Jan 2023 04:34:13.000,23.077,85.799,503.865425,0.063036,-0.013815,0.011126
5 Jan 2023 04:34:16.000,23.266,85.758,503.898914,0.063033,-0.013842,0.011200
5 Jan 2023 04:34:19.000,23.455,85.716,503.932626,0.063029,-0.013869,0.011274
5 Jan 2023 04:34:22.000,23.644,85.674,503.966557,0.063026,-0.013897,0.011347
5 Jan 2023 04:34:25.000,23.833,85.633,504.000707,0.063022,-0.013925,0.011420
5 Jan 2023 04:34:28.000,24.023,85.591,504.035074,0.063018,-0.013953,0.011491
5 Jan 2023 04:34:31.000,24.212,85.549,504.069655,0.063015,-0.013982,0.011563
5 Jan 2023 04:34:34.000,24.401,85.507,504.104449,0.063011,-0.014011,0.011633
5 Jan 2023 04:34:37.000,24.590,85.465,504.139453,0.063007,-0.014040,0.011703
5 Jan 2023 04:34:40.000,24.779,85.423,504.174667,0.063003,-0.014070,0.011772
